Mode,Route,Year,Month,Date,Ridership,Log_Ridership,Heat_Wave_Intensity,Cold_Wave_Intensity,Heavy_Precip_Intensity,Heavy_Snow_Intensity,Pandemic_Period,Pandemic_Period_Label
Bus,33,2020,March,2020-03-01,20664.0,9.936196726945832,0,0,0,0,Pandemic,1
Bus,33,2020,May,2020-05-01,7134.0,8.872767529910936,0,0,0,0,Pandemic,1
Bus,33,2020,November,2020-11-01,8779.0,9.080231686629162,0,0,0,0,Pandemic,1
Bus,33,2020,October,2020-10-01,9146.0,9.121181235656364,0,0,0,0,Pandemic,1
Bus,33,2020,September,2020-09-01,8956.0,9.100190628475195,0,0,0,0,Pandemic,1
Bus,33,2021,April,2021-04-01,8688.0,9.069813136839207,0,0,0,0,Pandemic,1
Bus,33,2021,August,2021-08-01,11125.0,9.317039990635239,22,0,0,0,Pandemic,1
Bus,33,2021,December,2021-12-01,11699.0,9.367344120785848,0,0,0,0,Pandemic,1
Bus,33,2021,February,2021-02-01,8029.0,8.990939806940807,0,36,0,3,Pandemic,1
Bus,33,2021,February,2021-02-01,8029.0,8.990939806940807,0,36,0,3,Pandemic,1
Bus,33,2021,January,2021-01-01,7972.0,8.983816112502495,0,26,0,0,Pandemic,1
Bus,33,2021,July,2021-07-01,11115.0,9.316140790862395,16,0,3,0,Pandemic,1
Bus,33,2021,June,2021-06-01,10140.0,9.224341891611996,30,0,0,0,Pandemic,1
Bus,33,2021,March,2021-03-01,8916.0,9.095714846134879,0,0,0,0,Pandemic,1
Bus,33,2021,May,2021-05-01,9154.0,9.122055457108612,0,0,0,0,Pandemic,1
Bus,33,2021,November,2021-11-01,11988.0,9.391744841707654,0,0,0,0,Pandemic,1
Bus,33,2021,October,2021-10-01,13067.0,9.477921772720961,0,0,0,0,Pandemic,1
Bus,33,2021,September,2021-09-01,12669.0,9.446992273315185,0,0,0,0,Pandemic,1
Bus,33,2022,April,2022-04-01,16842.0,9.731690419198387,0,0,0,0,Post-Pandemic,2
Bus,33,2022,August,2022-08-01,17045.0,9.743670851082243,34,0,0,0,Post-Pandemic,2
Bus,33,2022,December,2022-12-01,15724.0,9.663007081568642,0,16,0,0,Post-Pandemic,2
Bus,33,2022,February,2022-02-01,14987.0,9.615005159913578,0,14,0,0,Post-Pandemic,2
Bus,33,2022,January,2022-01-01,11224.0,9.325898712610455,0,64,0,2,Post-Pandemic,2
Bus,33,2022,July,2022-07-01,16216.0,9.693815353719375,32,0,0,0,Post-Pandemic,2
Bus,33,2022,June,2022-06-01,16657.0,9.720645860495285,1,0,0,0,Post-Pandemic,2
Bus,33,2022,March,2022-03-01,14745.0,9.598727138549595,0,0,0,0,Post-Pandemic,2
Bus,33,2022,May,2022-05-01,16224.0,9.69430854157229,0,0,0,0,Post-Pandemic,2
Bus,33,2022,November,2022-11-01,17638.0,9.777867638611477,0,0,0,0,Post-Pandemic,2
Bus,33,2022,October,2022-10-01,17973.0,9.796681548218318,0,0,0,0,Post-Pandemic,2
Bus,33,2022,September,2022-09-01,18589.0,9.83037908071549,0,0,0,0,Post-Pandemic,2
Bus,33,2023,April,2023-04-01,18183.0,9.808297365532379,0,0,0,0,Post-Pandemic,2
Bus,33,2023,August,2023-08-01,20325.0,9.919656133697712,3,0,0,0,Post-Pandemic,2
Bus,33,2023,December,2023-12-01,19052.0,9.854979848471084,0,0,3,0,Post-Pandemic,2
Bus,33,2023,February,2023-02-01,17872.0,9.791046473190379,0,4,0,0,Post-Pandemic,2
Bus,33,2023,January,2023-01-01,16819.0,9.73032393352694,0,0,0,0,Post-Pandemic,2
Bus,33,2023,July,2023-07-01,18638.0,9.833011438731804,36,0,0,0,Post-Pandemic,2
Bus,33,2023,June,2023-06-01,18438.0,9.822223265705164,0,0,0,0,Post-Pandemic,2
Bus,33,2023,March,2023-03-01,18042.0,9.800513076908299,0,0,0,0,Post-Pandemic,2
Bus,33,2023,May,2023-05-01,19416.0,9.873904249994453,0,0,0,0,Post-Pandemic,2
Bus,33,2023,November,2023-11-01,18665.0,9.834458966125691,0,0,0,0,Post-Pandemic,2
Bus,33,2023,October,2023-10-01,19508.0,9.878631176537262,0,0,0,0,Post-Pandemic,2
Bus,33,2023,September,2023-09-01,19576.0,9.882110686776542,7,0,0,0,Post-Pandemic,2
Bus,33,2024,April,2024-04-01,18921.0,9.84808054526439,0,0,0,0,Post-Pandemic,2
Bus,33,2024,August,2024-08-01,18075.0,9.802340370531171,6,0,0,0,Post-Pandemic,2
Bus,33,2024,December,2024-12-01,17645.0,9.77826440778205,0,28,0,0,Post-Pandemic,2
Bus,33,2024,February,2024-02-01,19759.0,9.89141497130186,0,5,0,0,Post-Pandemic,2
Bus,33,2024,January,2024-01-01,17557.0,9.773264965486154,0,45,0,1,Post-Pandemic,2
Bus,33,2024,July,2024-07-01,17898.0,9.7925001243465,42,0,0,0,Post-Pandemic,2
Bus,33,2024,June,2024-06-01,17674.0,9.779906490764773,7,0,0,0,Post-Pandemic,2
Bus,33,2024,March,2024-03-01,17787.0,9.786279351630586,0,0,4,0,Post-Pandemic,2
Bus,33,2024,May,2024-05-01,18596.0,9.830755556370029,0,0,0,0,Post-Pandemic,2
Bus,33,2024,November,2024-11-01,18688.0,9.835690394470303,0,0,0,0,Post-Pandemic,2
Bus,33,2024,October,2024-10-01,19817.0,9.894345894618844,0,0,0,0,Post-Pandemic,2
Bus,33,2024,September,2024-09-01,19481.0,9.877246241330901,0,0,0,0,Post-Pandemic,2
Bus,35,2019,April,2019-04-01,269.0,5.598421958998375,0,0,0,0,Pre-Pandemic,0
Bus,35,2019,August,2019-08-01,338.0,5.82600010738045,8,0,0,0,Pre-Pandemic,0
Bus,35,2019,December,2019-12-01,302.0,5.713732805509369,0,18,0,0,Pre-Pandemic,0
Bus,35,2019,February,2019-02-01,315.0,5.755742213586912,0,20,0,0,Pre-Pandemic,0
Bus,35,2019,January,2019-01-01,322.0,5.777652323222656,0,28,0,0,Pre-Pandemic,0
Bus,35,2019,July,2019-07-01,332.0,5.808142489980444,51,0,0,0,Pre-Pandemic,0
Bus,35,2019,June,2019-06-01,335.0,5.817111159963204,4,0,3,0,Pre-Pandemic,0
Bus,35,2019,March,2019-03-01,262.0,5.572154032177765,0,7,0,0,Pre-Pandemic,0
Bus,35,2019,May,2019-05-01,288.0,5.666426688112432,0,0,0,0,Pre-Pandemic,0
Bus,35,2019,November,2019-11-01,293.0,5.683579767338681,0,0,0,0,Pre-Pandemic,0
Bus,35,2019,October,2019-10-01,292.0,5.680172609017068,0,0,0,0,Pre-Pandemic,0
Bus,35,2019,September,2019-09-01,313.0,5.749392985908253,0,0,0,0,Pre-Pandemic,0
Bus,35,2020,April,2020-04-01,191.0,5.2574953720277815,0,0,0,0,Pandemic,1
Bus,35,2020,August,2020-08-01,115.0,4.7535901911063645,12,0,3,0,Pandemic,1
Bus,35,2020,December,2020-12-01,110.0,4.709530201312334,0,22,0,0,Pandemic,1
Bus,35,2020,February,2020-02-01,323.0,5.780743515792329,0,0,0,0,Pre-Pandemic,0
Bus,35,2020,January,2020-01-01,311.0,5.7430031878094825,0,6,0,0,Pre-Pandemic,0
Bus,35,2020,July,2020-07-01,241.0,5.488937726156687,54,0,0,0,Pandemic,1
Bus,35,2020,June,2020-06-01,240.0,5.484796933490655,3,0,0,0,Pandemic,1
Bus,35,2020,March,2020-03-01,330.0,5.802118375377063,0,0,0,0,Pandemic,1
Bus,35,2020,May,2020-05-01,130.0,4.875197323201151,0,0,0,0,Pandemic,1
Bus,35,2020,November,2020-11-01,115.0,4.7535901911063645,0,0,0,0,Pandemic,1
Bus,35,2020,October,2020-10-01,117.0,4.770684624465665,0,0,0,0,Pandemic,1
Bus,35,2020,September,2020-09-01,130.0,4.875197323201151,0,0,0,0,Pandemic,1
Bus,35,2021,April,2021-04-01,187.0,5.236441962829949,0,0,0,0,Pandemic,1
Bus,35,2021,August,2021-08-01,127.0,4.852030263919617,22,0,0,0,Pandemic,1
Bus,35,2021,December,2021-12-01,184.0,5.220355825078325,0,0,0,0,Pandemic,1
Bus,35,2021,February,2021-02-01,191.0,5.2574953720277815,0,36,0,3,Pandemic,1
Bus,35,2021,February,2021-02-01,191.0,5.2574953720277815,0,36,0,3,Pandemic,1
Bus,35,2021,January,2021-01-01,177.0,5.181783550292085,0,26,0,0,Pandemic,1
Bus,35,2021,July,2021-07-01,133.0,4.897839799950911,16,0,3,0,Pandemic,1
Bus,35,2021,June,2021-06-01,216.0,5.37989735354046,30,0,0,0,Pandemic,1
Bus,35,2021,March,2021-03-01,185.0,5.225746673713202,0,0,0,0,Pandemic,1
Bus,35,2021,May,2021-05-01,191.0,5.2574953720277815,0,0,0,0,Pandemic,1
Bus,35,2021,November,2021-11-01,160.0,5.081404364984463,0,0,0,0,Pandemic,1
Bus,35,2021,October,2021-10-01,200.0,5.303304908059076,0,0,0,0,Pandemic,1
Bus,35,2021,September,2021-09-01,179.0,5.19295685089021,0,0,0,0,Pandemic,1
Bus,35,2022,April,2022-04-01,218.0,5.389071729816501,0,0,0,0,Post-Pandemic,2
Bus,35,2022,August,2022-08-01,178.0,5.187385805840755,34,0,0,0,Post-Pandemic,2
Bus,35,2022,December,2022-12-01,198.0,5.293304824724492,0,16,0,0,Post-Pandemic,2
Bus,35,2022,February,2022-02-01,155.0,5.049856007249537,0,14,0,0,Post-Pandemic,2
Bus,35,2022,January,2022-01-01,159.0,5.075173815233827,0,64,0,2,Post-Pandemic,2
Bus,35,2022,July,2022-07-01,166.0,5.117993812416755,32,0,0,0,Post-Pandemic,2
Bus,35,2022,June,2022-06-01,185.0,5.225746673713202,1,0,0,0,Post-Pandemic,2
Bus,35,2022,March,2022-03-01,194.0,5.272999558563747,0,0,0,0,Post-Pandemic,2
Bus,35,2022,May,2022-05-01,180.0,5.198497031265826,0,0,0,0,Post-Pandemic,2
Bus,35,2022,November,2022-11-01,294.0,5.68697535633982,0,0,0,0,Post-Pandemic,2
Bus,35,2022,October,2022-10-01,227.0,5.429345628954441,0,0,0,0,Post-Pandemic,2
Bus,35,2022,September,2022-09-01,194.0,5.272999558563747,0,0,0,0,Post-Pandemic,2
Bus,35,2023,April,2023-04-01,196.0,5.2832037287379885,0,0,0,0,Post-Pandemic,2
Bus,35,2023,August,2023-08-01,204.0,5.3230099791384085,3,0,0,0,Post-Pandemic,2
Bus,35,2023,December,2023-12-01,204.0,5.3230099791384085,0,0,3,0,Post-Pandemic,2
Bus,35,2023,February,2023-02-01,218.0,5.389071729816501,0,4,0,0,Post-Pandemic,2
Bus,35,2023,January,2023-01-01,204.0,5.3230099791384085,0,0,0,0,Post-Pandemic,2
Bus,35,2023,July,2023-07-01,214.0,5.3706380281276624,36,0,0,0,Post-Pandemic,2
Bus,35,2023,June,2023-06-01,225.0,5.420534999272286,0,0,0,0,Post-Pandemic,2
Bus,35,2023,March,2023-03-01,248.0,5.517452896464707,0,0,0,0,Post-Pandemic,2
Bus,35,2023,May,2023-05-01,219.0,5.393627546352361,0,0,0,0,Post-Pandemic,2
Bus,35,2023,November,2023-11-01,250.0,5.5254529391317835,0,0,0,0,Post-Pandemic,2
Bus,35,2023,October,2023-10-01,269.0,5.598421958998375,0,0,0,0,Post-Pandemic,2
Bus,35,2023,September,2023-09-01,233.0,5.455321115357702,7,0,0,0,Post-Pandemic,2
Bus,35,2024,April,2024-04-01,235.0,5.4638318050256105,0,0,0,0,Post-Pandemic,2
Bus,35,2024,August,2024-08-01,245.0,5.5053315359323625,6,0,0,0,Post-Pandemic,2
Bus,35,2024,December,2024-12-01,242.0,5.493061443340548,0,28,0,0,Post-Pandemic,2
Bus,35,2024,February,2024-02-01,231.0,5.44673737166631,0,5,0,0,Post-Pandemic,2
Bus,35,2024,January,2024-01-01,183.0,5.214935757608986,0,45,0,1,Post-Pandemic,2
Bus,35,2024,July,2024-07-01,237.0,5.472270673671475,42,0,0,0,Post-Pandemic,2
Bus,35,2024,June,2024-06-01,219.0,5.393627546352361,7,0,0,0,Post-Pandemic,2
Bus,35,2024,March,2024-03-01,275.0,5.62040086571715,0,0,4,0,Post-Pandemic,2
Bus,35,2024,May,2024-05-01,259.0,5.560681631015528,0,0,0,0,Post-Pandemic,2
Bus,35,2024,November,2024-11-01,266.0,5.58724865840025,0,0,0,0,Post-Pandemic,2
Bus,35,2024,October,2024-10-01,263.0,5.575949103146316,0,0,0,0,Post-Pandemic,2
Bus,35,2024,September,2024-09-01,295.0,5.69035945432406,0,0,0,0,Post-Pandemic,2
Bus,37,2019,April,2019-04-01,6742.0,8.816260208734581,0,0,0,0,Pre-Pandemic,0
Bus,37,2019,August,2019-08-01,7314.0,8.897682313454224,8,0,0,0,Pre-Pandemic,0
Bus,37,2019,December,2019-12-01,6684.0,8.807621489536043,0,18,0,0,Pre-Pandemic,0
Bus,37,2019,February,2019-02-01,7078.0,8.86488793377419,0,20,0,0,Pre-Pandemic,0
Bus,37,2019,January,2019-01-01,7047.0,8.860499167616016,0,28,0,0,Pre-Pandemic,0
Bus,37,2019,July,2019-07-01,7009.0,8.855092980028635,51,0,0,0,Pre-Pandemic,0
Bus,37,2019,June,2019-06-01,6897.0,8.838986793496787,4,0,3,0,Pre-Pandemic,0
Bus,37,2019,March,2019-03-01,6697.0,8.80956425335415,0,7,0,0,Pre-Pandemic,0
Bus,37,2019,May,2019-05-01,6748.0,8.817149624743406,0,0,0,0,Pre-Pandemic,0
Bus,37,2019,November,2019-11-01,7191.0,8.880724576151456,0,0,0,0,Pre-Pandemic,0
Bus,37,2019,October,2019-10-01,7448.0,8.915835074176277,0,0,0,0,Pre-Pandemic,0
Bus,37,2019,September,2019-09-01,7331.0,8.900003608959596,0,0,0,0,Pre-Pandemic,0
Bus,37,2020,April,2020-04-01,1906.0,7.553286605600419,0,0,0,0,Pandemic,1
Bus,37,2020,August,2020-08-01,2899.0,7.9724660159745655,12,0,3,0,Pandemic,1
Bus,37,2020,December,2020-12-01,2862.0,7.959625305098115,0,22,0,0,Pandemic,1
Bus,37,2020,February,2020-02-01,6911.0,8.841014310483892,0,0,0,0,Pre-Pandemic,0
Bus,37,2020,January,2020-01-01,6928.0,8.843470781627381,0,6,0,0,Pre-Pandemic,0
Bus,37,2020,July,2020-07-01,3821.0,8.248529124800218,54,0,0,0,Pandemic,1
Bus,37,2020,June,2020-06-01,3719.0,8.221478947267192,3,0,0,0,Pandemic,1
Bus,37,2020,March,2020-03-01,5213.0,8.559102594493448,0,0,0,0,Pandemic,1
Bus,37,2020,May,2020-05-01,1797.0,7.494430215031565,0,0,0,0,Pandemic,1
Bus,37,2020,November,2020-11-01,2594.0,7.861341795599989,0,0,0,0,Pandemic,1
Bus,37,2020,October,2020-10-01,2856.0,7.957527402230773,0,0,0,0,Pandemic,1
Bus,37,2020,September,2020-09-01,2700.0,7.901377353792616,0,0,0,0,Pandemic,1
Bus,37,2021,April,2021-04-01,3534.0,8.170468578330674,0,0,0,0,Pandemic,1
Bus,37,2021,August,2021-08-01,4262.0,8.35772841676521,22,0,0,0,Pandemic,1
Bus,37,2021,December,2021-12-01,4128.0,8.32579052588609,0,0,0,0,Pandemic,1
Bus,37,2021,February,2021-02-01,3157.0,8.057694194815587,0,36,0,3,Pandemic,1
Bus,37,2021,February,2021-02-01,3157.0,8.057694194815587,0,36,0,3,Pandemic,1
Bus,37,2021,January,2021-01-01,3166.0,8.06054004653864,0,26,0,0,Pandemic,1
Bus,37,2021,July,2021-07-01,4218.0,8.347353412124338,16,0,3,0,Pandemic,1
Bus,37,2021,June,2021-06-01,3676.0,8.209852481301272,30,0,0,0,Pandemic,1
Bus,37,2021,March,2021-03-01,3276.0,8.094683648698815,0,0,0,0,Pandemic,1
Bus,37,2021,May,2021-05-01,3534.0,8.170468578330674,0,0,0,0,Pandemic,1
Bus,37,2021,November,2021-11-01,4653.0,8.445482343862237,0,0,0,0,Pandemic,1
Bus,37,2021,October,2021-10-01,4494.0,8.410720946905721,0,0,0,0,Pandemic,1
Bus,37,2021,September,2021-09-01,4463.0,8.403800504061147,0,0,0,0,Pandemic,1
Bus,37,2022,April,2022-04-01,4517.0,8.415824697027949,0,0,0,0,Post-Pandemic,2
Bus,37,2022,August,2022-08-01,4717.0,8.45914025996762,34,0,0,0,Post-Pandemic,2
Bus,37,2022,December,2022-12-01,4299.0,8.366370301681654,0,16,0,0,Post-Pandemic,2
Bus,37,2022,February,2022-02-01,4280.0,8.361941906144946,0,14,0,0,Post-Pandemic,2
Bus,37,2022,January,2022-01-01,3902.0,8.269500767180615,0,64,0,2,Post-Pandemic,2
Bus,37,2022,July,2022-07-01,4705.0,8.456593569287309,32,0,0,0,Post-Pandemic,2
Bus,37,2022,June,2022-06-01,4559.0,8.425077902508432,1,0,0,0,Post-Pandemic,2
Bus,37,2022,March,2022-03-01,4261.0,8.357493812658563,0,0,0,0,Post-Pandemic,2
Bus,37,2022,May,2022-05-01,4402.0,8.390041405755754,0,0,0,0,Post-Pandemic,2
Bus,37,2022,November,2022-11-01,5113.0,8.539737155851132,0,0,0,0,Post-Pandemic,2
Bus,37,2022,October,2022-10-01,4947.0,8.506738733512378,0,0,0,0,Post-Pandemic,2
Bus,37,2022,September,2022-09-01,5050.0,8.527341522468053,0,0,0,0,Post-Pandemic,2
Bus,37,2023,April,2023-04-01,4874.0,8.491875383431948,0,0,0,0,Post-Pandemic,2
Bus,37,2023,August,2023-08-01,5758.0,8.658519127506672,3,0,0,0,Post-Pandemic,2
Bus,37,2023,December,2023-12-01,5231.0,8.562548893137034,0,0,3,0,Post-Pandemic,2
Bus,37,2023,February,2023-02-01,4919.0,8.501063809486354,0,4,0,0,Post-Pandemic,2
Bus,37,2023,January,2023-01-01,4678.0,8.450839690866216,0,0,0,0,Post-Pandemic,2
Bus,37,2023,July,2023-07-01,5273.0,8.570544366913232,36,0,0,0,Post-Pandemic,2
Bus,37,2023,June,2023-06-01,5153.0,8.54752839121231,0,0,0,0,Post-Pandemic,2
Bus,37,2023,March,2023-03-01,4998.0,8.51699317141357,0,0,0,0,Post-Pandemic,2
Bus,37,2023,May,2023-05-01,5245.0,8.56522116042682,0,0,0,0,Post-Pandemic,2
Bus,37,2023,November,2023-11-01,5693.0,8.647168267837984,0,0,0,0,Post-Pandemic,2
Bus,37,2023,October,2023-10-01,5822.0,8.66957087183712,0,0,0,0,Post-Pandemic,2
Bus,37,2023,September,2023-09-01,5501.0,8.61286694148452,7,0,0,0,Post-Pandemic,2
Bus,37,2024,April,2024-04-01,5678.0,8.644530439877432,0,0,0,0,Post-Pandemic,2
Bus,37,2024,August,2024-08-01,5859.0,8.675904882571059,6,0,0,0,Post-Pandemic,2
Bus,37,2024,December,2024-12-01,5116.0,8.540323608805092,0,28,0,0,Post-Pandemic,2
Bus,37,2024,February,2024-02-01,5520.0,8.616314282284044,0,5,0,0,Post-Pandemic,2
Bus,37,2024,January,2024-01-01,5070.0,8.531293315795018,0,45,0,1,Post-Pandemic,2
Bus,37,2024,July,2024-07-01,5765.0,8.659733878198347,42,0,0,0,Post-Pandemic,2
Bus,37,2024,June,2024-06-01,5505.0,8.613593685702552,7,0,0,0,Post-Pandemic,2
Bus,37,2024,March,2024-03-01,5290.0,8.57376254290413,0,0,4,0,Post-Pandemic,2
Bus,37,2024,May,2024-05-01,5806.0,8.66681936537205,0,0,0,0,Post-Pandemic,2
Bus,37,2024,November,2024-11-01,5665.0,8.642238680390461,0,0,0,0,Post-Pandemic,2
Bus,37,2024,October,2024-10-01,6030.0,8.704668113450987,0,0,0,0,Post-Pandemic,2
Bus,37,2024,September,2024-09-01,6145.0,8.72355674269043,0,0,0,0,Post-Pandemic,2
Bus,38,2019,April,2019-04-01,4929.0,8.503094267036737,0,0,0,0,Pre-Pandemic,0
Bus,38,2019,August,2019-08-01,5131.0,8.543250725735527,8,0,0,0,Pre-Pandemic,0
Bus,38,2019,December,2019-12-01,4493.0,8.410498452745275,0,18,0,0,Pre-Pandemic,0
Bus,38,2019,February,2019-02-01,4705.0,8.456593569287309,0,20,0,0,Pre-Pandemic,0
Bus,38,2019,January,2019-01-01,4545.0,8.422003004412488,0,28,0,0,Pre-Pandemic,0
Bus,38,2019,July,2019-07-01,5069.0,8.531096096585228,51,0,0,0,Pre-Pandemic,0
Bus,38,2019,June,2019-06-01,4989.0,8.515191188745565,4,0,3,0,Pre-Pandemic,0
Bus,38,2019,March,2019-03-01,4813.0,8.479283618343016,0,7,0,0,Pre-Pandemic,0
Bus,38,2019,May,2019-05-01,4895.0,8.496173824192162,0,0,0,0,Pre-Pandemic,0
Bus,38,2019,November,2019-11-01,5239.0,8.564076777315087,0,0,0,0,Pre-Pandemic,0
Bus,38,2019,October,2019-10-01,5273.0,8.570544366913232,0,0,0,0,Pre-Pandemic,0
Bus,38,2019,September,2019-09-01,5302.0,8.57602797713713,0,0,0,0,Pre-Pandemic,0
Bus,38,2020,April,2020-04-01,1225.0,7.111512116496157,0,0,0,0,Pandemic,1
Bus,38,2020,August,2020-08-01,2316.0,7.748028524432376,12,0,3,0,Pandemic,1
Bus,38,2020,December,2020-12-01,2072.0,7.636752112435779,0,22,0,0,Pandemic,1
Bus,38,2020,February,2020-02-01,4999.0,8.517193191416238,0,0,0,0,Pre-Pandemic,0
Bus,38,2020,January,2020-01-01,4936.0,8.504513138258863,0,6,0,0,Pre-Pandemic,0
Bus,38,2020,July,2020-07-01,2254.0,7.720905251936779,54,0,0,0,Pandemic,1
Bus,38,2020,June,2020-06-01,2152.0,7.674617497364363,3,0,0,0,Pandemic,1
Bus,38,2020,March,2020-03-01,4496.0,8.411165786770708,0,0,0,0,Pandemic,1
Bus,38,2020,May,2020-05-01,1210.0,7.099201743553092,0,0,0,0,Pandemic,1
Bus,38,2020,November,2020-11-01,2141.0,7.669495251007694,0,0,0,0,Pandemic,1
Bus,38,2020,October,2020-10-01,2220.0,7.7057128238944275,0,0,0,0,Pandemic,1
Bus,38,2020,September,2020-09-01,2189.0,7.691656822810547,0,0,0,0,Pandemic,1
Bus,38,2021,April,2021-04-01,2684.0,7.895436006942965,0,0,0,0,Pandemic,1
Bus,38,2021,August,2021-08-01,3105.0,8.041091003708633,22,0,0,0,Pandemic,1
Bus,38,2021,December,2021-12-01,2920.0,7.979681302387741,0,0,0,0,Pandemic,1
Bus,38,2021,February,2021-02-01,2057.0,7.629489916393995,0,36,0,3,Pandemic,1
Bus,38,2021,February,2021-02-01,2057.0,7.629489916393995,0,36,0,3,Pandemic,1
Bus,38,2021,January,2021-01-01,2085.0,7.643003635560718,0,26,0,0,Pandemic,1
Bus,38,2021,July,2021-07-01,3210.0,8.074337694089515,16,0,3,0,Pandemic,1
Bus,38,2021,June,2021-06-01,2885.0,7.9676267393338165,30,0,0,0,Pandemic,1
Bus,38,2021,March,2021-03-01,2210.0,7.701200180857446,0,0,0,0,Pandemic,1
Bus,38,2021,May,2021-05-01,2684.0,7.895436006942965,0,0,0,0,Pandemic,1
Bus,38,2021,November,2021-11-01,3013.0,8.01102337918644,0,0,0,0,Pandemic,1
Bus,38,2021,October,2021-10-01,3283.0,8.096817470572319,0,0,0,0,Pandemic,1
Bus,38,2021,September,2021-09-01,3518.0,8.165932137321585,0,0,0,0,Pandemic,1
Bus,38,2022,April,2022-04-01,3593.0,8.187021067343505,0,0,0,0,Post-Pandemic,2
Bus,38,2022,August,2022-08-01,3712.0,8.21959545417708,34,0,0,0,Post-Pandemic,2
Bus,38,2022,December,2022-12-01,3133.0,8.050065422915965,0,16,0,0,Post-Pandemic,2
Bus,38,2022,February,2022-02-01,2904.0,7.974188669286011,0,14,0,0,Post-Pandemic,2
Bus,38,2022,January,2022-01-01,2429.0,7.795646536334594,0,64,0,2,Post-Pandemic,2
Bus,38,2022,July,2022-07-01,3609.0,8.191463051326927,32,0,0,0,Post-Pandemic,2
Bus,38,2022,June,2022-06-01,3632.0,8.197814032221203,1,0,0,0,Post-Pandemic,2
Bus,38,2022,March,2022-03-01,3127.0,8.048149101665201,0,0,0,0,Post-Pandemic,2
Bus,38,2022,May,2022-05-01,3506.0,8.162516250140179,0,0,0,0,Post-Pandemic,2
Bus,38,2022,November,2022-11-01,3842.0,8.254008590564844,0,0,0,0,Post-Pandemic,2
Bus,38,2022,October,2022-10-01,3747.0,8.228977643358313,0,0,0,0,Post-Pandemic,2
Bus,38,2022,September,2022-09-01,4155.0,8.332308352219117,0,0,0,0,Post-Pandemic,2
Bus,38,2023,April,2023-04-01,3950.0,8.281723990411392,0,0,0,0,Post-Pandemic,2
Bus,38,2023,August,2023-08-01,4256.0,8.356319965828153,3,0,0,0,Post-Pandemic,2
Bus,38,2023,December,2023-12-01,3925.0,8.275376374836407,0,0,3,0,Post-Pandemic,2
Bus,38,2023,February,2023-02-01,3527.0,8.168486417126681,0,4,0,0,Post-Pandemic,2
Bus,38,2023,January,2023-01-01,3526.0,8.168202930236053,0,0,0,0,Post-Pandemic,2
Bus,38,2023,July,2023-07-01,3936.0,8.278174290943738,36,0,0,0,Post-Pandemic,2
Bus,38,2023,June,2023-06-01,3830.0,8.25088114470065,0,0,0,0,Post-Pandemic,2
Bus,38,2023,March,2023-03-01,3622.0,8.195057690895077,0,0,0,0,Post-Pandemic,2
Bus,38,2023,May,2023-05-01,4070.0,8.31164394850298,0,0,0,0,Post-Pandemic,2
Bus,38,2023,November,2023-11-01,3867.0,8.260492856573185,0,0,0,0,Post-Pandemic,2
Bus,38,2023,October,2023-10-01,4214.0,8.346404870435956,0,0,0,0,Post-Pandemic,2
Bus,38,2023,September,2023-09-01,4332.0,8.374015421739909,7,0,0,0,Post-Pandemic,2
Bus,38,2024,April,2024-04-01,4696.0,8.454679286026995,0,0,0,0,Post-Pandemic,2
Bus,38,2024,August,2024-08-01,4777.0,8.471777327885755,6,0,0,0,Post-Pandemic,2
Bus,38,2024,December,2024-12-01,4074.0,8.312626025674962,0,28,0,0,Post-Pandemic,2
Bus,38,2024,February,2024-02-01,4216.0,8.34687925374656,0,5,0,0,Post-Pandemic,2
Bus,38,2024,January,2024-01-01,3597.0,8.188133414510478,0,45,0,1,Post-Pandemic,2
Bus,38,2024,July,2024-07-01,4666.0,8.448271745949816,42,0,0,0,Post-Pandemic,2
Bus,38,2024,June,2024-06-01,4527.0,8.41803561988302,7,0,0,0,Post-Pandemic,2
Bus,38,2024,March,2024-03-01,4157.0,8.332789468417959,0,0,4,0,Post-Pandemic,2
Bus,38,2024,May,2024-05-01,4452.0,8.401333305321703,0,0,0,0,Post-Pandemic,2
Bus,38,2024,November,2024-11-01,4212.0,8.345930261979017,0,0,0,0,Post-Pandemic,2
Bus,38,2024,October,2024-10-01,4865.0,8.490027523343468,0,0,0,0,Post-Pandemic,2
Bus,38,2024,September,2024-09-01,4798.0,8.476162841858246,0,0,0,0,Post-Pandemic,2
Bus,39,2019,April,2019-04-01,4333.0,8.374246182096304,0,0,0,0,Pre-Pandemic,0
Bus,39,2019,August,2019-08-01,3480.0,8.15507488781144,8,0,0,0,Pre-Pandemic,0
Bus,39,2019,December,2019-12-01,3923.0,8.274866820685254,0,18,0,0,Pre-Pandemic,0
Bus,39,2019,February,2019-02-01,4080.0,8.314097335405807,0,20,0,0,Pre-Pandemic,0
Bus,39,2019,January,2019-01-01,4167.0,8.335191583433202,0,28,0,0,Pre-Pandemic,0
Bus,39,2019,July,2019-07-01,3681.0,8.211211361793023,51,0,0,0,Pre-Pandemic,0
Bus,39,2019,June,2019-06-01,4397.0,8.388905171114706,4,0,3,0,Pre-Pandemic,0
Bus,39,2019,March,2019-03-01,4066.0,8.310660905907225,0,7,0,0,Pre-Pandemic,0
Bus,39,2019,May,2019-05-01,4260.0,8.357259153499912,0,0,0,0,Pre-Pandemic,0
Bus,39,2019,November,2019-11-01,4234.0,8.351138607086154,0,0,0,0,Pre-Pandemic,0
